timestamp,location,latitude,longitude,traffic_score,traffic_level,average_speed_kmph
2026-08-01 07:00:00,Coimbatore,11.0168,76.9558,68.93,High,34.27
2026-08-01 07:00:00,Madurai,9.9252,78.1198,73.29,High,30.26
2026-08-01 07:00:00,Trichy,10.7905,78.7047,70.4,High,27.57
2026-08-01 07:00:00,Salem,11.6643,78.146,65.28,High,39.09
2026-08-01 07:00:00,Tirunelveli,8.7139,77.7567,58.84,High,34.97
2026-08-01 07:00:00,Vellore,12.9165,79.1325,62.12,High,34.67
2026-08-01 07:00:00,Erode,11.341,77.7172,48.69,Moderate,35.78
2026-08-01 08:00:00,Chennai,13.0827,80.2707,85.29,Severe,20.14
2026-08-01 08:00:00,Coimbatore,11.0168,76.9558,54.73,Moderate,38.39
2026-08-01 08:00:00,Madurai,9.9252,78.1198,49.3,Moderate,38.97
2026-08-01 08:00:00,Trichy,10.7905,78.7047,45.74,Moderate,42.0
2026-08-01 08:00:00,Salem,11.6643,78.146,54.74,Moderate,39.91
2026-08-01 08:00:00,Tirunelveli,8.7139,77.7567,46.8,Moderate,41.09
2026-08-01 08:00:00,Vellore,12.9165,79.1325,48.82,Moderate,40.63
2026-08-01 08:00:00,Erode,11.341,77.7172,72.1,High,27.39
2026-08-01 09:00:00,Chennai,13.0827,80.2707,64.45,High,34.91
2026-08-01 09:00:00,Coimbatore,11.0168,76.9558,44.04,Moderate,36.78
2026-08-01 09:00:00,Madurai,9.9252,78.1198,59.19,High,35.13
2026-08-01 09:00:00,Trichy,10.7905,78.7047,65.51,High,32.02
2026-08-01 09:00:00,Salem,11.6643,78.146,55.55,High,34.05
2026-08-01 09:00:00,Tirunelveli,8.7139,77.7567,54.99,Moderate,36.5
2026-08-01 09:00:00,Vellore,12.9165,79.1325,56.93,High,37.75
2026-08-01 09:00:00,Erode,11.341,77.7172,55.93,High,33.53
2026-08-01 10:00:00,Chennai,13.0827,80.2707,69.79,High,25.04
2026-08-01 10:00:00,Coimbatore,11.0168,76.9558,58.57,High,35.71
2026-08-01 10:00:00,Madurai,9.9252,78.1198,47.97,Moderate,44.04
2026-08-01 10:00:00,Trichy,10.7905,78.7047,48.98,Moderate,42.74
2026-08-01 10:00:00,Salem,11.6643,78.146,43.42,Moderate,45.34
2026-08-01 10:00:00,Tirunelveli,8.7139,77.7567,41.51,Moderate,28.6
2026-08-01 10:00:00,Vellore,12.9165,79.1325,34.66,Moderate,42.9
2026-08-01 10:00:00,Erode,11.341,77.7172,51.9,Moderate,36.08
2026-08-01 11:00:00,Chennai,13.0827,80.2707,50.25,Moderate,41.28
2026-08-01 11:00:00,Coimbatore,11.0168,76.9558,34.22,Moderate,50.69
2026-08-01 11:00:00,Madurai,9.9252,78.1198,32.64,Moderate,48.74
2026-08-01 11:00:00,Trichy,10.7905,78.7047,30.21,Moderate,47.04
2026-08-01 11:00:00,Salem,11.6643,78.146,31.25,Moderate,49.98
2026-08-01 11:00:00,Tirunelveli,8.7139,77.7567,30.6,Moderate,44.2
2026-08-01 11:00:00,Vellore,12.9165,79.1325,14.29,Low,52.28
2026-08-01 11:00:00,Erode,11.341,77.7172,37.95,Moderate,43.35
2026-08-01 12:00:00,Chennai,13.0827,80.2707,48.22,Moderate,31.87
2026-08-01 12:00:00,Coimbatore,11.0168,76.9558,29.04,Low,51.38
2026-08-01 12:00:00,Madurai,9.9252,78.1198,32.5,Moderate,47.56
2026-08-01 12:00:00,Trichy,10.7905,78.7047,37.89,Moderate,47.29
2026-08-01 12:00:00,Salem,11.6643,78.146,51.7,Moderate,38.79
2026-08-01 12:00:00,Tirunelveli,8.7139,77.7567,40.67,Moderate,39.81
2026-08-01 12:00:00,Vellore,12.9165,79.1325,43.14,Moderate,42.65
2026-08-01 12:00:00,Erode,11.341,77.7172,34.96,Moderate,39.78
2026-08-01 13:00:00,Chennai,13.0827,80.2707,45.79,Moderate,40.25
2026-08-01 13:00:00,Coimbatore,11.0168,76.9558,57.05,High,46.44
2026-08-01 13:00:00,Madurai,9.9252,78.1198,33.83,Moderate,44.46
2026-08-01 13:00:00,Trichy,10.7905,78.7047,29.79,Low,47.51
2026-08-01 13:00:00,Salem,11.6643,78.146,29.38,Low,54.47
2026-08-01 13:00:00,Tirunelveli,8.7139,77.7567,42.3,Moderate,36.04
2026-08-01 13:00:00,Vellore,12.9165,79.1325,35.3,Moderate,49.89
2026-08-01 13:00:00,Erode,11.341,77.7172,30.0,Low,43.6
2026-08-01 14:00:00,Chennai,13.0827,80.2707,45.23,Moderate,41.27
2026-08-01 14:00:00,Coimbatore,11.0168,76.9558,38.84,Moderate,44.23
2026-08-01 14:00:00,Madurai,9.9252,78.1198,29.99,Low,47.23
2026-08-01 14:00:00,Trichy,10.7905,78.7047,30.34,Moderate,42.09
2026-08-01 14:00:00,Salem,11.6643,78.146,40.23,Moderate,37.27
2026-08-01 14:00:00,Tirunelveli,8.7139,77.7567,37.92,Moderate,50.6
2026-08-01 14:00:00,Vellore,12.9165,79.1325,19.74,Low,50.65
2026-08-01 14:00:00,Erode,11.341,77.7172,37.26,Moderate,43.33
2026-08-01 15:00:00,Chennai,13.0827,80.2707,48.84,Moderate,40.61
2026-08-01 15:00:00,Coimbatore,11.0168,76.9558,21.78,Low,50.85
2026-08-01 15:00:00,Madurai,9.9252,78.1198,28.98,Low,48.55
2026-08-01 15:00:00,Trichy,10.7905,78.7047,29.7,Low,43.56
2026-08-01 15:00:00,Salem,11.6643,78.146,38.27,Moderate,45.2
2026-08-01 15:00:00,Tirunelveli,8.7139,77.7567,15.67,Low,58.04
2026-08-01 15:00:00,Vellore,12.9165,79.1325,39.21,Moderate,47.25
2026-08-01 15:00:00,Erode,11.341,77.7172,35.52,Moderate,57.1
2026-08-01 16:00:00,Chennai,13.0827,80.2707,30.49,Moderate,47.15
2026-08-01 16:00:00,Coimbatore,11.0168,76.9558,41.24,Moderate,46.16
2026-08-01 16:00:00,Madurai,9.9252,78.1198,34.34,Moderate,45.62
2026-08-01 16:00:00,Trichy,10.7905,78.7047,40.19,Moderate,48.23
2026-08-01 16:00:00,Salem,11.6643,78.146,29.81,Low,40.63
2026-08-01 16:00:00,Tirunelveli,8.7139,77.7567,45.93,Moderate,49.59
2026-08-01 16:00:00,Vellore,12.9165,79.1325,17.66,Low,53.89
2026-08-01 16:00:00,Erode,11.341,77.7172,44.83,Moderate,43.29
2026-08-01 17:00:00,Chennai,13.0827,80.2707,76.79,Severe,24.04
2026-08-01 17:00:00,Coimbatore,11.0168,76.9558,59.51,High,38.47
2026-08-01 17:00:00,Madurai,9.9252,78.1198,56.97,High,37.2
2026-08-01 17:00:00,Trichy,10.7905,78.7047,58.6,High,34.36
2026-08-01 17:00:00,Salem,11.6643,78.146,43.93,Moderate,40.64
2026-08-01 17:00:00,Tirunelveli,8.7139,77.7567,45.17,Moderate,42.69
2026-08-01 17:00:00,Vellore,12.9165,79.1325,50.39,Moderate,41.0
2026-08-01 17:00:00,Erode,11.341,77.7172,52.08,Moderate,37.72
2026-08-01 18:00:00,Chennai,13.0827,80.2707,60.13,High,31.83
2026-08-01 18:00:00,Coimbatore,11.0168,76.9558,63.82,High,35.67
2026-08-01 18:00:00,Madurai,9.9252,78.1198,56.81,High,36.23
2026-08-01 18:00:00,Trichy,10.7905,78.7047,56.36,High,42.65
2026-08-01 18:00:00,Salem,11.6643,78.146,54.26,Moderate,38.0
2026-08-01 18:00:00,Tirunelveli,8.7139,77.7567,63.81,High,34.35
2026-08-01 18:00:00,Vellore,12.9165,79.1325,68.42,High,27.15
2026-08-01 18:00:00,Erode,11.341,77.7172,56.92,High,36.52
2026-08-01 19:00:00,Chennai,13.0827,80.2707,81.84,Severe,27.06
2026-08-01 19:00:00,Coimbatore,11.0168,76.9558,59.49,High,32.51
2026-08-01 19:00:00,Madurai,9.9252,78.1198,54.49,Moderate,34.11
2026-08-01 19:00:00,Trichy,10.7905,78.7047,47.36,Moderate,39.53
2026-08-01 19:00:00,Salem,11.6643,78.146,43.61,Moderate,42.53
2026-08-01 19:00:00,Tirunelveli,8.7139,77.7567,47.42,Moderate,43.21
2026-08-01 19:00:00,Vellore,12.9165,79.1325,44.7,Moderate,40.09
2026-08-01 19:00:00,Erode,11.341,77.7172,53.76,Moderate,37.98
2026-08-01 20:00:00,Chennai,13.0827,80.2707,65.83,High,28.57
2026-08-01 20:00:00,Coimbatore,11.0168,76.9558,54.71,Moderate,36.66
2026-08-01 20:00:00,Madurai,9.9252,78.1198,54.73,Moderate,37.58
2026-08-01 20:00:00,Trichy,10.7905,78.7047,68.9,High,29.46
2026-08-01 20:00:00,Salem,11.6643,78.146,43.13,Moderate,43.5
2026-08-01 20:00:00,Tirunelveli,8.7139,77.7567,63.18,High,34.39
2026-08-01 20:00:00,Vellore,12.9165,79.1325,85.8,Severe,22.47
2026-08-01 20:00:00,Erode,11.341,77.7172,52.09,Moderate,36.62
2026-08-01 21:00:00,Chennai,13.0827,80.2707,79.09,Severe,24.42
2026-08-01 21:00:00,Coimbatore,11.0168,76.9558,67.44,High,32.78
2026-08-01 21:00:00,Madurai,9.9252,78.1198,48.83,Moderate,41.91
2026-08-01 21:00:00,Trichy,10.7905,78.7047,55.87,High,35.5
2026-08-01 21:00:00,Salem,11.6643,78.146,48.66,Moderate,42.21
2026-08-01 21:00:00,Tirunelveli,8.7139,77.7567,65.52,High,31.94
2026-08-01 21:00:00,Vellore,12.9165,79.1325,45.51,Moderate,36.93
2026-08-01 21:00:00,Erode,11.341,77.7172,39.3,Moderate,47.27
2026-08-01 22:00:00,Chennai,13.0827,80.2707,31.42,Moderate,43.15
2026-08-01 22:00:00,Coimbatore,11.0168,76.9558,22.53,Low,51.22
2026-08-01 22:00:00,Madurai,9.9252,78.1198,0.75,Low,58.19
2026-08-01 22:00:00,Trichy,10.7905,78.7047,27.61,Low,52.23
2026-08-01 22:00:00,Salem,11.6643,78.146,0.0,Low,63.75
2026-08-01 22:00:00,Tirunelveli,8.7139,77.7567,21.69,Low,52.03
2026-08-01 22:00:00,Vellore,12.9165,79.1325,33.37,Moderate,50.2
2026-08-01 22:00:00,Erode,11.341,77.7172,16.96,Low,50.45
2026-08-01 23:00:00,Chennai,13.0827,80.2707,11.58,Low,53.57
2026-08-01 23:00:00,Coimbatore,11.0168,76.9558,12.69,Low,60.65
2026-08-01 23:00:00,Madurai,9.9252,78.1198,0.0,Low,55.96
2026-08-01 23:00:00,Trichy,10.7905,78.7047,15.16,Low,48.86
2026-08-01 23:00:00,Salem,11.6643,78.146,2.76,Low,58.14
2026-08-01 23:00:00,Tirunelveli,8.7139,77.7567,6.99,Low,57.8
2026-08-01 23:00:00,Vellore,12.9165,79.1325,11.72,Low,49.51
2026-08-01 23:00:00,Erode,11.341,77.7172,22.59,Low,53.76
2026-08-02 00:00:00,Chennai,13.0827,80.2707,38.23,Moderate,45.15
2026-08-02 00:00:00,Coimbatore,11.0168,76.9558,11.31,Low,57.96
2026-08-02 00:00:00,Madurai,9.9252,78.1198,10.54,Low,55.36
2026-08-02 00:00:00,Trichy,10.7905,78.7047,14.3,Low,47.91
2026-08-02 00:00:00,Salem,11.6643,78.146,6.46,Low,56.02
2026-08-02 00:00:00,Tirunelveli,8.7139,77.7567,26.88,Low,54.85
2026-08-02 00:00:00,Vellore,12.9165,79.1325,17.77,Low,50.98
2026-08-02 00:00:00,Erode,11.341,77.7172,9.77,Low,56.15
2026-08-02 01:00:00,Chennai,13.0827,80.2707,23.96,Low,51.0
2026-08-02 01:00:00,Coimbatore,11.0168,76.9558,20.99,Low,50.55
2026-08-02 01:00:00,Madurai,9.9252,78.1198,8.33,Low,57.77
2026-08-02 01:00:00,Trichy,10.7905,78.7047,5.06,Low,57.03
2026-08-02 01:00:00,Salem,11.6643,78.146,2.24,Low,63.3
2026-08-02 01:00:00,Tirunelveli,8.7139,77.7567,10.4,Low,50.46
2026-08-02 01:00:00,Vellore,12.9165,79.1325,10.95,Low,58.07
2026-08-02 01:00:00,Erode,11.341,77.7172,14.17,Low,53.61
2026-08-02 02:00:00,Chennai,13.0827,80.2707,1.48,Low,61.69
2026-08-02 02:00:00,Coimbatore,11.0168,76.9558,28.73,Low,45.59
2026-08-02 02:00:00,Madurai,9.9252,78.1198,5.93,Low,59.16
2026-08-02 02:00:00,Trichy,10.7905,78.7047,22.24,Low,52.64
2026-08-02 02:00:00,Salem,11.6643,78.146,18.17,Low,52.8
2026-08-02 02:00:00,Tirunelveli,8.7139,77.7567,12.36,Low,53.7
2026-08-02 02:00:00,Vellore,12.9165,79.1325,13.54,Low,51.33
2026-08-02 02:00:00,Erode,11.341,77.7172,21.85,Low,45.11
2026-08-02 03:00:00,Chennai,13.0827,80.2707,27.23,Low,51.74
2026-08-02 03:00:00,Coimbatore,11.0168,76.9558,2.17,Low,60.72
2026-08-02 03:00:00,Madurai,9.9252,78.1198,17.66,Low,50.96
2026-08-02 03:00:00,Trichy,10.7905,78.7047,16.44,Low,55.42
2026-08-02 03:00:00,Salem,11.6643,78.146,25.3,Low,49.19
2026-08-02 03:00:00,Tirunelveli,8.7139,77.7567,25.62,Low,49.62
2026-08-02 03:00:00,Vellore,12.9165,79.1325,17.16,Low,50.15
2026-08-02 03:00:00,Erode,11.341,77.7172,18.18,Low,50.09
2026-08-02 04:00:00,Chennai,13.0827,80.2707,25.02,Low,52.23
2026-08-02 04:00:00,Coimbatore,11.0168,76.9558,2.46,Low,54.61
2026-08-02 04:00:00,Madurai,9.9252,78.1198,10.74,Low,55.89
2026-08-02 04:00:00,Trichy,10.7905,78.7047,0.11,Low,60.27
2026-08-02 04:00:00,Salem,11.6643,78.146,18.45,Low,51.95
2026-08-02 04:00:00,Tirunelveli,8.7139,77.7567,17.64,Low,54.03
2026-08-02 04:00:00,Vellore,12.9165,79.1325,29.14,Low,52.09
2026-08-02 04:00:00,Erode,11.341,77.7172,7.27,Low,61.69
2026-08-02 05:00:00,Chennai,13.0827,80.2707,43.27,Moderate,43.96
2026-08-02 05:00:00,Coimbatore,11.0168,76.9558,20.6,Low,53.93
2026-08-02 05:00:00,Madurai,9.9252,78.1198,18.16,Low,52.08
2026-08-02 05:00:00,Trichy,10.7905,78.7047,17.83,Low,60.01
2026-08-02 05:00:00,Salem,11.6643,78.146,9.49,Low,57.45
2026-08-02 05:00:00,Tirunelveli,8.7139,77.7567,6.12,Low,59.83
2026-08-02 05:00:00,Vellore,12.9165,79.1325,29.13,Low,42.91
2026-08-02 05:00:00,Erode,11.341,77.7172,33.67,Moderate,43.49
2026-08-02 06:00:00,Chennai,13.0827,80.2707,36.07,Moderate,46.63
2026-08-02 06:00:00,Coimbatore,11.0168,76.9558,2.17,Low,60.83
2026-08-02 06:00:00,Madurai,9.9252,78.1198,13.63,Low,51.54
2026-08-02 06:00:00,Trichy,10.7905,78.7047,22.68,Low,51.12
2026-08-02 06:00:00,Salem,11.6643,78.146,21.9,Low,47.22
2026-08-02 06:00:00,Tirunelveli,8.7139,77.7567,0.0,Low,60.04
2026-08-02 06:00:00,Vellore,12.9165,79.1325,7.48,Low,53.08
2026-08-02 06:00:00,Erode,11.341,77.7172,17.37,Low,48.33
2026-08-02 07:00:00,Chennai,13.0827,80.2707,81.29,Severe,27.2
2026-08-02 07:00:00,Coimbatore,11.0168,76.9558,41.71,Moderate,41.67
2026-08-02 07:00:00,Madurai,9.9252,78.1198,53.21,Moderate,37.55
2026-08-02 07:00:00,Trichy,10.7905,78.7047,46.88,Moderate,37.64
2026-08-02 07:00:00,Salem,11.6643,78.146,65.31,High,32.2
2026-08-02 07:00:00,Tirunelveli,8.7139,77.7567,67.62,High,37.16
2026-08-02 07:00:00,Vellore,12.9165,79.1325,69.99,High,29.49
2026-08-02 07:00:00,Erode,11.341,77.7172,40.13,Moderate,48.92
2026-08-02 08:00:00,Chennai,13.0827,80.2707,62.16,High,33.68
2026-08-02 08:00:00,Coimbatore,11.0168,76.9558,47.25,Moderate,45.54
2026-08-02 08:00:00,Madurai,9.9252,78.1198,53.85,Moderate,32.49
2026-08-02 08:00:00,Trichy,10.7905,78.7047,56.51,High,32.89
2026-08-02 08:00:00,Salem,11.6643,78.146,57.22,High,42.51
2026-08-02 08:00:00,Tirunelveli,8.7139,77.7567,52.64,Moderate,38.35
2026-08-02 08:00:00,Vellore,12.9165,79.1325,45.55,Moderate,45.08
2026-08-02 08:00:00,Erode,11.341,77.7172,63.77,High,31.17
2026-08-02 09:00:00,Chennai,13.0827,80.2707,72.45,High,31.18
2026-08-02 09:00:00,Coimbatore,11.0168,76.9558,52.89,Moderate,38.41
2026-08-02 09:00:00,Madurai,9.9252,78.1198,74.33,High,27.6
2026-08-02 09:00:00,Trichy,10.7905,78.7047,54.17,Moderate,37.74
2026-08-02 09:00:00,Salem,11.6643,78.146,62.92,High,34.61
2026-08-02 09:00:00,Tirunelveli,8.7139,77.7567,60.83,High,36.26
2026-08-02 09:00:00,Vellore,12.9165,79.1325,75.56,Severe,30.1
2026-08-02 09:00:00,Erode,11.341,77.7172,46.72,Moderate,40.47
2026-08-02 10:00:00,Chennai,13.0827,80.2707,73.6,High,27.24
2026-08-02 10:00:00,Coimbatore,11.0168,76.9558,62.54,High,35.67
2026-08-02 10:00:00,Madurai,9.9252,78.1198,52.98,Moderate,42.18
2026-08-02 10:00:00,Trichy,10.7905,78.7047,51.7,Moderate,39.73
2026-08-02 10:00:00,Salem,11.6643,78.146,61.46,High,31.32
2026-08-02 10:00:00,Tirunelveli,8.7139,77.7567,57.54,High,33.95
2026-08-02 10:00:00,Vellore,12.9165,79.1325,58.73,High,34.28
2026-08-02 10:00:00,Erode,11.341,77.7172,67.03,High,33.01
2026-08-02 11:00:00,Chennai,13.0827,80.2707,57.66,High,33.65
2026-08-02 11:00:00,Coimbatore,11.0168,76.9558,19.22,Low,51.16
2026-08-02 11:00:00,Madurai,9.9252,78.1198,36.41,Moderate,48.44
2026-08-02 11:00:00,Trichy,10.7905,78.7047,43.92,Moderate,39.66
2026-08-02 11:00:00,Salem,11.6643,78.146,34.21,Moderate,45.48
2026-08-02 11:00:00,Tirunelveli,8.7139,77.7567,34.94,Moderate,47.38
2026-08-02 11:00:00,Vellore,12.9165,79.1325,31.35,Moderate,44.66
2026-08-02 11:00:00,Erode,11.341,77.7172,40.67,Moderate,41.52
2026-08-02 12:00:00,Chennai,13.0827,80.2707,38.21,Moderate,49.0
2026-08-02 12:00:00,Coimbatore,11.0168,76.9558,25.57,Low,49.13
2026-08-02 12:00:00,Madurai,9.9252,78.1198,32.38,Moderate,50.7
2026-08-02 12:00:00,Trichy,10.7905,78.7047,22.94,Low,55.03
2026-08-02 12:00:00,Salem,11.6643,78.146,44.72,Moderate,39.31
2026-08-02 12:00:00,Tirunelveli,8.7139,77.7567,25.27,Low,48.31
2026-08-02 12:00:00,Vellore,12.9165,79.1325,36.27,Moderate,43.42
2026-08-02 12:00:00,Erode,11.341,77.7172,40.06,Moderate,45.02
2026-08-02 13:00:00,Chennai,13.0827,80.2707,39.72,Moderate,46.72
2026-08-02 13:00:00,Coimbatore,11.0168,76.9558,52.63,Moderate,36.93
2026-08-02 13:00:00,Madurai,9.9252,78.1198,37.15,Moderate,38.92
2026-08-02 13:00:00,Trichy,10.7905,78.7047,38.12,Moderate,39.7
2026-08-02 13:00:00,Salem,11.6643,78.146,44.23,Moderate,46.77
2026-08-02 13:00:00,Tirunelveli,8.7139,77.7567,38.24,Moderate,43.48
2026-08-02 13:00:00,Vellore,12.9165,79.1325,18.34,Low,49.05
2026-08-02 13:00:00,Erode,11.341,77.7172,23.67,Low,54.23
2026-08-02 14:00:00,Chennai,13.0827,80.2707,58.19,High,33.47
2026-08-02 14:00:00,Coimbatore,11.0168,76.9558,58.64,High,31.53
2026-08-02 14:00:00,Madurai,9.9252,78.1198,36.45,Moderate,39.45
2026-08-02 14:00:00,Trichy,10.7905,78.7047,30.45,Moderate,48.21
2026-08-02 14:00:00,Salem,11.6643,78.146,44.26,Moderate,41.15
2026-08-02 14:00:00,Tirunelveli,8.7139,77.7567,29.74,Low,46.08
2026-08-02 14:00:00,Vellore,12.9165,79.1325,50.33,Moderate,43.21
2026-08-02 14:00:00,Erode,11.341,77.7172,46.24,Moderate,41.8
2026-08-02 15:00:00,Chennai,13.0827,80.2707,84.94,Severe,27.51
2026-08-02 15:00:00,Coimbatore,11.0168,76.9558,40.2,Moderate,42.89
2026-08-02 15:00:00,Madurai,9.9252,78.1198,21.75,Low,49.28
2026-08-02 15:00:00,Trichy,10.7905,78.7047,28.99,Low,47.71
2026-08-02 15:00:00,Salem,11.6643,78.146,44.97,Moderate,41.45
2026-08-02 15:00:00,Tirunelveli,8.7139,77.7567,31.89,Moderate,44.73
2026-08-02 15:00:00,Vellore,12.9165,79.1325,30.27,Moderate,50.56
2026-08-02 15:00:00,Erode,11.341,77.7172,28.39,Low,52.36
2026-08-02 16:00:00,Chennai,13.0827,80.2707,50.79,Moderate,41.92
2026-08-02 16:00:00,Coimbatore,11.0168,76.9558,53.9,Moderate,36.97
2026-08-02 16:00:00,Madurai,9.9252,78.1198,47.79,Moderate,41.95
2026-08-02 16:00:00,Trichy,10.7905,78.7047,24.28,Low,50.59
2026-08-02 16:00:00,Salem,11.6643,78.146,17.5,Low,51.82
2026-08-02 16:00:00,Tirunelveli,8.7139,77.7567,49.6,Moderate,38.44
2026-08-02 16:00:00,Vellore,12.9165,79.1325,28.39,Low,45.19
2026-08-02 16:00:00,Erode,11.341,77.7172,25.74,Low,43.75
2026-08-02 17:00:00,Chennai,13.0827,80.2707,60.1,High,34.97
2026-08-02 17:00:00,Coimbatore,11.0168,76.9558,37.28,Moderate,38.83
2026-08-02 17:00:00,Madurai,9.9252,78.1198,75.51,Severe,24.86
2026-08-02 17:00:00,Trichy,10.7905,78.7047,58.36,High,34.95
2026-08-02 17:00:00,Salem,11.6643,78.146,46.4,Moderate,37.34
2026-08-02 17:00:00,Tirunelveli,8.7139,77.7567,53.46,Moderate,32.34
2026-08-02 17:00:00,Vellore,12.9165,79.1325,54.76,Moderate,40.18
2026-08-02 17:00:00,Erode,11.341,77.7172,49.64,Moderate,40.58
2026-08-02 18:00:00,Chennai,13.0827,80.2707,63.48,High,27.54
2026-08-02 18:00:00,Coimbatore,11.0168,76.9558,45.07,Moderate,39.12
2026-08-02 18:00:00,Madurai,9.9252,78.1198,53.22,Moderate,37.95
2026-08-02 18:00:00,Trichy,10.7905,78.7047,69.88,High,35.07
2026-08-02 18:00:00,Salem,11.6643,78.146,59.15,High,39.15
2026-08-02 18:00:00,Tirunelveli,8.7139,77.7567,60.02,High,26.37
2026-08-02 18:00:00,Vellore,12.9165,79.1325,53.07,Moderate,41.25
2026-08-02 18:00:00,Erode,11.341,77.7172,46.51,Moderate,41.3
2026-08-02 19:00:00,Chennai,13.0827,80.2707,71.42,High,33.87
2026-08-02 19:00:00,Coimbatore,11.0168,76.9558,61.74,High,29.91
2026-08-02 19:00:00,Madurai,9.9252,78.1198,45.31,Moderate,40.85
2026-08-02 19:00:00,Trichy,10.7905,78.7047,46.51,Moderate,35.04
2026-08-02 19:00:00,Salem,11.6643,78.146,53.52,Moderate,37.45
2026-08-02 19:00:00,Tirunelveli,8.7139,77.7567,46.43,Moderate,42.4
